StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,screen_US,screen_age,screen_attention,screen_time_First Click,screen_time_Last Click,screen_time_Page Submit,screen_time_Click Count,Q0_consent_exempt,Q0_time_First Click,Q0_time_Last Click,Q0_time_Page Submit,Q0_time_Click Count,Q61,age,gender,zodiac,party,edu,demo_time_First Click,demo_time_Last Click,demo_time_Page Submit,demo_time_Click Count,Q0_overview_time_First Click,Q0_overview_time_Last Click,Q0_overview_time_Page Submit,Q0_overview_time_Click Count,Q1_instructions_time_First Click,Q1_instructions_time_Last Click,Q1_instructions_time_Page Submit,Q1_instructions_time_Click Count,Q1_median,Q1_median_time_First Click,Q1_median_time_Last Click,Q1_median_time_Page Submit,Q1_median_time_Click Count,Q1_question,Q1_question_time_First Click,Q1_question_time_Last Click,Q1_question_time_Page Submit,Q1_question_time_Click Count,Q1_news_instr_time_First Click,Q1_news_instr_time_Last Click,Q1_news_instr_time_Page Submit,Q1_news_instr_time_Click Count,Q1_news,Q1_news_time_First Click,Q1_news_time_Last Click,Q1_news_time_Page Submit,Q1_news_time_Click Count,q2_median,q2_median_time_First Click,q2_median_time_Last Click,q2_median_time_Page Submit,q2_median_time_Click Count,q2_news,q2_news_time_First Click,q2_news_time_Last Click,q2_news_time_Page Submit,q2_news_time_Click Count,q3_median,q3_median_time_First Click,q3_median_time_Last Click,q3_median_time_Page Submit,q3_median_time_Click Count,q3_news,q3_news_time_First Click,q3_news_time_Last Click,q3_news_time_Page Submit,q3_news_time_Click Count,attention_check,attention_check_time_First Click,attention_check_time_Last Click,attention_check_time_Page Submit,attention_check_time_Click Count,moreas_politics,moreas_perf,moreas_goodnews,moreas_time_First Click,moreas_time_Last Click,moreas_time_Page Submit,moreas_time_Click Count,happy_politics,happy_perf,happy_goodnews,happy_time_First Click,happy_time_Last Click,happy_time_Page Submit,happy_time_Click Count,study_guess,study_truefalse,likert_q_1,likert_q_2,likert_q_3,happy7_1,Q64,study_time_First Click,study_time_Last Click,study_time_Page Submit,study_time_Click Count,moreas_politics,moreas_goodnews,moreas_performance,SC0,PROLIFIC_PID,STUDY_ID,SESSION_ID,N_questions,aries,taurus,gemini,cancer,leo,virgo,libra,scorpio,sagittarius,capricorn,aquarius,pisces,news1,news2,news3,news4,bonus_high,bonus_low,bonus_people,screening_check,consent,n_question,attention_check
5/31/25 17:14,5/31/25 17:35,IP Address,89.187.27.104,100,1260,TRUE,5/31/25 17:35,R_1uJUPLW1xYScRMw,,,,,44.5939,-72.6165,anonymous,EN,Yes,Yes,Yes,1.666,6.923,8.583,5,I consent,1.037,8.263,10.688,3,67cef4cf3fbeb525301ba9ab,33,Male,Aquarius (born between Jan 20 – Feb 18),Strongly Democratic,Postgraduate or professional degree,1.14,40.626,43.655,9,1.59,1.59,45.365,1,1.314,1.314,103.901,1,5 (the median of these numbers),25.632,25.632,27.455,1,300,31.611,31.611,36.024,1,0,0,173.596,0,9/10 chance it is True News; 1/10 chance it is False News,1.561,34.686,37.394,3,15,54.039,64.382,74.531,3,5/10 chance it is True News; 5/10 chance it is False News,1.647,11.778,15.903,3,45,32.003,32.003,43.249,1,3/10 chance it is True News; 7/10 chance it is False News,0.998,10.864,14.514,3,2025,25.948,31.68,40.326,2,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed better on this task,More likely to think their message came from True News if it said that the world was a worse place,134.734,232.702,234.908,12,,,,,,,,I made the guess from similar or close information I have heard before on the news or social media.,"Based on the guesses I made, I used general knowledge to estimate how likely it would be true or false.",Agree,Strongly agree,Strongly agree,Fairly happy,apple,4.929,185.652,191.322,20,That the answer was further in the direction of their political party than they initially believed,That the world was a worse place than they initially believed,That they performed better on this task than they initially believed,,67cef4cf3fbeb525301ba9ab,683b153805393e0fba20ff8a,683b2a6c48d73f4a589376e5,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:13,5/31/25 17:35,IP Address,72.187.9.64,100,1312,TRUE,5/31/25 17:35,R_5JF5Mrhz5DQvtzO,,,,,28.0406,-82.3951,anonymous,EN,Yes,Yes,Yes,20.062,42.222,43.48,3,I consent,4.106,8.24,10.557,2,65958f57929aaa555306baf9,28,Female,Virgo (born between Aug 23 – Sep 22),Weakly Democratic,Bachelor's degree,27.321,40.319,41.44,8,0,0,20.314,0,125.619,126.68,255.359,2,5 (the median of these numbers),73.158,73.158,75.051,1,275,5.438,10.036,17.956,2,138.509,138.509,155.799,1,3/10 chance it is True News; 7/10 chance it is False News,1.098,24.574,27.217,2,46,1.077,1.077,137.521,1,5/10 chance it is True News; 5/10 chance it is False News,0.729,6.788,7.982,2,35,6.467,11.98,73.196,2,1/10 chance it is True News; 9/10 chance it is False News,36.191,36.191,37.807,1,2025,11.487,31.063,34.526,2,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed worse on this task,More likely to think their message came from True News if it said that the world was a better place,19.803,199.051,200.797,8,,,,,,,,I used the median method by thinking of several numbers that could be the answer in my head. Then I picked the middle number for my final guess.,I tried to think if the source described seemed logically.,Disagree,Disagree,Agree,Fairly happy,apple,6.828,106.645,110.724,15,That the answer was further in the direction of their political party than they initially believed,That the world was a worse place than they initially believed,That they performed worse on this task than they initially believed,,65958f57929aaa555306baf9,683b153805393e0fba20ff8a,683b2a6387213bd7dbf60128,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:14,5/31/25 17:35,IP Address,97.145.87.118,100,1257,TRUE,5/31/25 17:35,R_7frHSyfTSoEHwte,,,,,40.3052,-79.5418,anonymous,EN,Yes,Yes,Yes,8.093,14.657,17.629,4,I consent,18.498,23.065,24.988,3,67ef0b08b7b311eb92ed383b,33,Female,Pisces (born between Feb 19 – Mar 20),Strongly Republican,Postgraduate or professional degree,2.025,70.485,72.525,9,18.603,18.603,20.929,1,40.945,40.945,43.356,1,5 (the median of these numbers),25.019,43.151,51.4,2,347,75.82,75.82,90.466,1,43.935,136.561,159.248,6,10/10 chance it is True News; 0/10 chance it is False News,43.216,52.144,54.002,3,4,99.578,124.322,134.994,3,5/10 chance it is True News; 5/10 chance it is False News,8.994,22.751,24.368,4,45,26.594,26.972,41.647,3,5/10 chance it is True News; 5/10 chance it is False News,6.905,16.471,17.872,4,2025,16.194,16.194,27.705,1,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed better on this task,More likely to think their message came from True News if it said that the world was a better place,17.488,171.033,172.664,10,,,,,,,,i formed the initial guesses based on previous general knowledge,i followed the instruction given at the start of the study to make my choices,Disagree,Disagree,Disagree,Very happy,apple,40.512,150.841,162.289,11,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,67ef0b08b7b311eb92ed383b,683b153805393e0fba20ff8a,683b2ae37b6fc2f4de29a99a,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,less than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:16,5/31/25 17:35,IP Address,35.144.11.48,100,1175,TRUE,5/31/25 17:35,R_31dh72cKg7Zc2lC,,,,,38.4936,-90.3797,anonymous,EN,Yes,Yes,Yes,2.364,6.749,11.364,3,I consent,11.043,13.995,16.259,2,66a3f582d7dd72932567c122,67,Female,Gemini (born between May 21 – Jun 20),Weakly Republican,"High school graduate, diploma, or equivalent (such as GED)",1.722,31.691,34.329,9,0,0,25.444,0,51.194,56.544,92.803,3,5 (the median of these numbers),12.229,20.005,28.467,2,100,17.982,17.982,37.257,1,15.765,86.947,88.885,6,7/10 chance it is True News; 3/10 chance it is False News,58.148,67.367,70.181,2,47,41.623,41.623,49.158,1,8/10 chance it is True News; 2/10 chance it is False News,30.549,34.03,35.646,3,45,33.503,33.503,38.409,1,4/10 chance it is True News; 6/10 chance it is False News,15.098,20.166,22.863,3,2025,15.204,15.204,26.491,1,,,,,,,,Slightly happier if it said the answer was further in the direction of their political party,Much happier if it said that they performed better on this task,About equally happy for both directions,57.742,130.713,133.769,7,I answered based on numbers and how I thought most people would feel about the questions and answers. ,I based my answers on each source by guessing which one sounded most real to me.,Strongly disagree,Strongly agree,Strongly agree,Fairly happy,apple,9.65,278.457,299.488,19,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,66a3f582d7dd72932567c122,683b153805393e0fba20ff8a,683b2acbbc7dca488b677192,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:36,IP Address,107.180.170.134,100,1437,TRUE,5/31/25 17:36,R_5VdT9zQvs4hJWmq,,,,,37.751,-97.822,anonymous,EN,Yes,Yes,Yes,2.502,9.051,10.563,3,I consent,2.814,2.814,3.738,1,66c0ff51cdc16a2baa0a44f6,29,Female,Gemini (born between May 21 – Jun 20),Strongly Republican,Postgraduate or professional degree,1.737,112.361,113.685,10,9.837,10.425,12.63,2,0,0,75.942,0,5 (the median of these numbers),2.91,42.651,43.99,6,347,5.664,106.409,110.071,8,0,0,5.519,0,9/10 chance it is True News; 1/10 chance it is False News,14.509,14.509,18.501,1,58,6.806,52.2,57.579,4,6/10 chance it is True News; 4/10 chance it is False News,4.567,4.567,6.156,1,90,9.471,52.784,60.828,7,9/10 chance it is True News; 1/10 chance it is False News,5.13,5.13,6.081,1,2025,3.587,621.163,631.032,5,,,,,,,,Much happier if it said the answer was further in the direction of the opposing political party,About equally happy for both directions,About equally happy for both directions,23.159,49.269,51.359,4,my choice,my choice to answer,Neither agree nor disagree,Agree,Agree,Very happy,"""apple""",1.661,76.828,97.521,9,That the answer was further in the direction of the opposing political party than they initially believed,About the same in both directions,About the same in both directions,,66c0ff51cdc16a2baa0a44f6,683b153805393e0fba20ff8a,683b2a53d8fb20efa1c23d52,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:11,5/31/25 17:36,IP Address,63.140.92.91,100,1463,TRUE,5/31/25 17:36,R_373TGZlsynBDH7G,,,,,60.4878,-151.0583,anonymous,EN,Yes,Yes,Yes,1.262,4.033,6.358,6,I consent,0.951,1.188,2.162,2,673378009f99d14c232c1f2b,37,Male,Virgo (born between Aug 23 – Sep 22),Independent (lean Republican),Postgraduate or professional degree,1.031,31.266,34.319,27,0,0,34.877,0,3.8,3.984,53.683,2,5 (the median of these numbers),17.162,17.36,22.663,2,348,55.015,95.118,96.342,10,49.557,205.27,225.4,11,10/10 chance it is True News; 0/10 chance it is False News,82.903,83.114,85.166,2,50,47.295,62.659,63.717,14,6/10 chance it is True News; 4/10 chance it is False News,8.401,12.266,22.17,3,50,116.649,121.54,127.753,8,8/10 chance it is True News; 2/10 chance it is False News,16.859,17.063,20.84,2,2025,15.15,20.608,40.32,6,,,,,,,,Much happier if it said the answer was further in the direction of the opposing political party,Slightly happier if it said that they performed better on this task,Slightly happier if it said that the world was a better place,23.554,195.656,197.066,11,I think people want to read that their opposing side in terms of politics is being challenged and that the world is seeing signs of improvement as it seems dire in terms of trying to get by housing and everything in the world altogether and are hoping and happy to see positivity.,I guess a little high on the questions that pertained to news as it was then easy to see which new fake or real was given in order to answer each question.,Strongly disagree,Strongly disagree,Strongly disagree,Fairly happy,apple,6.78,222.653,234.32,24,That the answer was further in the direction of the opposing political party than they initially believed,That the world was a worse place than they initially believed,About the same in both directions,,673378009f99d14c232c1f2b,683b153805393e0fba20ff8a,683b2a421ba01da7adf5ae4c,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,greater than,less than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:36,IP Address,168.235.145.246,100,1457,TRUE,5/31/25 17:36,R_6r7Ip4KTcMrfq7r,,,,,33.9558,-118.3893,anonymous,EN,Yes,Yes,Yes,2.712,6.515,7.751,3,I consent,10.453,10.453,11.925,1,67e42ada4d5364b2faa0e8a9,63,Female,Leo (born between Jul 23 – Aug 22),Strongly Republican,Bachelor's degree,1.504,56.951,62.948,6,0,0,46.34,0,0,0,79.236,0,5 (the median of these numbers),20.924,60.835,64.181,3,342,125.687,125.924,139.609,2,81.655,81.655,93.405,1,10/10 chance it is True News; 0/10 chance it is False News,22.743,22.743,24.897,1,50,51.532,52.947,57.066,2,0/10 chance it is True News; 10/10 chance it is False News,26.807,26.807,29.361,1,40,112.96,170.843,176.134,4,0/10 chance it is True News; 10/10 chance it is False News,4.67,4.67,6.885,1,2025,13.522,13.522,19.455,1,,,,,,,,Much happier if it said the answer was further in the direction of their political party,Much happier if it said that they performed better on this task,Much happier if it said that the world was a better place,75.415,120.105,122.34,3,My  guesses  were primarily from intuition,I   mainly   depended on intuition,Agree,Agree,Agree,Very happy,apple,11.009,397.702,399.609,32,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,67e42ada4d5364b2faa0e8a9,683b153805393e0fba20ff8a,683b2a4c5bb48cc01d91a1e4,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:13,5/31/25 17:36,IP Address,66.56.239.46,100,1381,TRUE,5/31/25 17:36,R_7r699fAr9GokiH4,,,,,34.2563,-78.0447,anonymous,EN,Yes,Yes,Yes,2.544,8.834,10.31,3,I consent,3.688,3.688,6.321,1,6404f184dffe93798dca0f5f,61,Female,Leo (born between Jul 23 – Aug 22),Weakly Republican,"High school graduate, diploma, or equivalent (such as GED)",1.121,36.127,39.02,5,0,0,61.589,0,0,0,139.734,0,5 (the median of these numbers),50.149,50.149,52.428,1,300,57.915,57.915,74.716,1,170.79,170.79,171.994,1,5/10 chance it is True News; 5/10 chance it is False News,37.58,37.58,40.185,1,70,51.578,71.438,85.602,2,2/10 chance it is True News; 8/10 chance it is False News,22.403,22.403,24.641,1,10,24.272,43.29,50.836,2,5/10 chance it is True News; 5/10 chance it is False News,4.955,4.955,26.285,1,2025,38.401,38.401,44.678,1,,,,,,,,Slightly happier if it said the answer was further in the direction of the opposing political party,Much happier if it said that they performed better on this task,Slightly happier if it said that the world was a better place,146.082,185.689,186.763,4,I did my best to follow along with the instructions and gave honest answers.,I followed directions and used my best gut feelings on the news answers.,Agree,Neither agree nor disagree,Disagree,Fairly happy,apple,34.268,181.612,189.471,7,That the answer was further in the direction of their political party than they initially believed,About the same in both directions,That they performed better on this task than they initially believed,,6404f184dffe93798dca0f5f,683b153805393e0fba20ff8a,683b2a988598041054fb0286,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,greater than,less than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:36,IP Address,157.254.181.11,100,1417,TRUE,5/31/25 17:36,R_54RysHSf8HasSwp,,,,,34.0544,-118.244,anonymous,EN,Yes,Yes,Yes,1.245,4.262,6.446,3,I consent,2.708,2.708,18.827,1,67ec9f091e3a43c36774d1bf,31,Female,Leo (born between Jul 23 – Aug 22),Weakly Republican,Postgraduate or professional degree,0.625,76.153,77.919,6,4.23,20.069,46.01,4,13.147,14.851,16.208,3,5 (the median of these numbers),147.046,147.046,172.92,1,300,67.35,67.35,85.941,1,5.913,5.913,60.574,1,9/10 chance it is True News; 1/10 chance it is False News,67.932,73.876,77.787,2,60,83.115,93.043,96.183,2,5/10 chance it is True News; 5/10 chance it is False News,17.491,17.491,19.401,1,65,17.187,17.187,33.777,1,8/10 chance it is True News; 2/10 chance it is False News,13.32,13.32,14.958,1,2025,37.831,37.831,44.608,1,,,,,,,,Much happier if it said the answer was further in the direction of their political party,Much happier if it said that they performed better on this task,Slightly happier if it said that the world was a better place,114.041,177.696,179.038,3,I guessed from general knowledge and how I have known through past encounters and past material I have read. I have also applied some knowledge on some of the things I learned in school. ,My guesses and the knowledge I have entirely guided me to either know how likely the news were true of false.,Disagree,Agree,Agree,Very happy,apple,28.865,333.888,345.961,16,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,67ec9f091e3a43c36774d1bf,683b153805393e0fba20ff8a,683b2a7153ee5dff9ed033b9,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:36,IP Address,66.229.94.170,100,1450,TRUE,5/31/25 17:36,R_7meMQ34iBSE17Vs,,,,,26.0168,-80.1537,anonymous,EN,Yes,Yes,Yes,0.914,10.257,11.303,3,I consent,2.277,3.261,4.33,2,60e9e8092cfc1f464753dd71,62,Male,Taurus (born between Apr 20 – May 20),Strongly Democratic,Bachelor's degree,0.999,26.104,31.212,9,18.506,18.506,24.51,1,9.645,35.261,40.29,3,5 (the median of these numbers),42.116,67.588,70.409,4,100,11.949,11.949,53.329,1,17.892,30.141,33.967,3,5/10 chance it is True News; 5/10 chance it is False News,45.237,49.444,50.385,2,50,16.729,43.201,48.677,3,1/10 chance it is True News; 9/10 chance it is False News,25.112,29.112,29.82,3,45,1.791,38.176,41.99,3,2/10 chance it is True News; 8/10 chance it is False News,15.372,18.598,19.336,4,2025,5.526,142.702,156.443,3,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed worse on this task,More likely to think their message came from True News if it said that the world was a worse place,5.453,115.342,117.362,5,,,,,,,,"I first determined if i most probably knew the answer, if i did not then i looked at the range if it was available and chose the middle number, if there was no range then i gave my best estimate","I basically went off of my gut instinct based on my knowledge if i thought it was true or false, if i did not know if it was true i tended to believe it was false",Strongly disagree,Disagree,Strongly disagree,Fairly unhappy,apple,12.526,530.398,537.861,20,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed worse on this task than they initially believed,,60e9e8092cfc1f464753dd71,683b153805393e0fba20ff8a,683b2a5b6bfe11e15b7b5ede,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,less than,$50 ,$5 ,10,,,4,1
